Name,NOC,Discipline,country,lat,lon
LACK Rachel,Australia,Baseball/Softball,Australia,-24.7761086,134.755
LANDALE Jock,Australia,Basketball,Australia,-24.7761086,134.755
LARKIN Mitch,Australia,Swimming,Australia,-24.7761086,134.755
LAURIE Katie,Australia,Equestrian,Australia,-24.7761086,134.755
LAVERY Nicholas,Australia,Rowing,Australia,-24.7761086,134.755
LAVEY Tess,Australia,Basketball,Australia,-24.7761086,134.755
LAWSON Nathan,Australia,Rugby Sevens,Australia,-24.7761086,134.755
LAWTON Amy Rose,Australia,Hockey,Australia,-24.7761086,134.755
LAY Jian Fang,Australia,Table Tennis,Australia,-24.7761086,134.755
LAYNE Kelly,Australia,Equestrian,Australia,-24.7761086,134.755
LEAHY Conor,Australia,Cycling Track,Australia,-24.7761086,134.755
LEE Kareena,Australia,Marathon Swimming,Australia,-24.7761086,134.755
LEE Minjee,Australia,Golf,Australia,-24.7761086,134.755
LEE Se-Bom,Australia,Swimming,Australia,-24.7761086,134.755
LEISHMAN Marc,Australia,Golf,Australia,-24.7761086,134.755
LETCHER Luke,Australia,Rowing,Australia,-24.7761086,134.755
LEUNG Simon Wing Hang,Australia,Badminton,Australia,-24.7761086,134.755
LEVI Maddison,Australia,Rugby Sevens,Australia,-24.7761086,134.755
LI Shixin,Australia,Diving,Australia,-24.7761086,134.755
LILLEY Jake,Australia,Sailing,Australia,-24.7761086,134.755
LITTLE Mackenzie,Australia,Athletics,Australia,-24.7761086,134.755
LLOYD Tess,Australia,Sailing,Australia,-24.7761086,134.755
LOGARZO Chloe,Australia,Football,Australia,-24.7761086,134.755
LONGBOTTOM Maurice,Australia,Rugby Sevens,Australia,-24.7761086,134.755
LUIK Aivi,Australia,Football,Australia,-24.7761086,134.755
LYDEMENT Matthew Ryan,Australia,Weightlifting,Australia,-24.7761086,134.755
LYNCH Rachael Anne,Australia,Hockey,Australia,-24.7761086,134.755
MACKENZIE Oceania,Australia,Sport Climbing,Australia,-24.7761086,134.755
MADGEN Tess,Australia,Basketball,Australia,-24.7761086,134.755
MAGBEGOR Ezi,Australia,Basketball,Australia,-24.7761086,134.755
MALONE Ambrosia,Australia,Hockey,Australia,-24.7761086,134.755
MALOUF Nick,Australia,Rugby Sevens,Australia,-24.7761086,134.755
MANLY Alexandra,Australia,Cycling Track,Australia,-24.7761086,134.755
MAPASA Setyana,Australia,Badminton,Australia,-24.7761086,134.755
MARSCHALL Kurtis,Australia,Athletics,Australia,-24.7761086,134.755
MARTIN Dylan,Australia,Hockey,Australia,-24.7761086,134.755
MARTIN Logan,Australia,Cycling BMX Freestyle,Australia,-24.7761086,134.755
MARTON Jack,Australia,Taekwondo,Australia,-24.7761086,134.755
MASTERS Timothy,Australia,Rowing,Australia,-24.7761086,134.755
MATHEWS Alannah,Australia,Rhythmic Gymnastics,Australia,-24.7761086,134.755
McARTHUR Catherine,Australia,Canoe Sprint,Australia,-24.7761086,134.755
McCONNELL Daniel,Australia,Cycling Mountain Bike,Australia,-24.7761086,134.755
McCONNELL Rebecca,Australia,Cycling Mountain Bike,Australia,-24.7761086,134.755
McCULLOCH Kaarle,Australia,Cycling Track,Australia,-24.7761086,134.755
McDERMOTT Nicola,Australia,Athletics,Australia,-24.7761086,134.755
McDONALD Morgan,Australia,Athletics,Australia,-24.7761086,134.755
McEVOY Cameron,Australia,Swimming,Australia,-24.7761086,134.755
McGREE Riley,Australia,Football,Australia,-24.7761086,134.755
McHUGH Christopher,Australia,Beach Volleyball,Australia,-24.7761086,134.755
McINTYRE Annabelle,Australia,Rowing,Australia,-24.7761086,134.755
McKEON Emma,Australia,Swimming,Australia,-24.7761086,134.755
McKEOWN Kaylee,Australia,Swimming,Australia,-24.7761086,134.755
McLOUGHLIN Jack,Australia,Swimming,Australia,-24.7761086,134.755
McMANUS Stacey,Australia,Baseball/Softball,Australia,-24.7761086,134.755
McNAB Kevin,Australia,Equestrian,Australia,-24.7761086,134.755
McNEILL David,Australia,Athletics,Australia,-24.7761086,134.755
MELVERTON Kiah,Australia,Swimming,Australia,-24.7761086,134.755
MEREDITH Rowena,Australia,Rowing,Australia,-24.7761086,134.755
METCALFE Connor,Australia,Football,Australia,-24.7761086,134.755
MICAH Teagan,Australia,Football,Australia,-24.7761086,134.755
MIHAILOVIC Lena,Australia,Water Polo,Australia,-24.7761086,134.755
MILLER Lachie,Australia,Rugby Sevens,Australia,-24.7761086,134.755
MILLMAN John,Australia,Tennis,Australia,-24.7761086,134.755
MILLS Patty,Australia,Basketball,Australia,-24.7761086,134.755
MITCHELL Kathryn,Australia,Athletics,Australia,-24.7761086,134.755
MITCHELL Leilani,Australia,Basketball,Australia,-24.7761086,134.755
MITCHELL Morgan,Australia,Athletics,Australia,-24.7761086,134.755
MITTON Trent Grant,Australia,Hockey,Australia,-24.7761086,134.755
MOLONEY Ashley,Australia,Athletics,Australia,-24.7761086,134.755
MONTAG Jemima,Australia,Athletics,Australia,-24.7761086,134.755
MORGAN David,Australia,Swimming,Australia,-24.7761086,134.755
MORRISON Jessica,Australia,Rowing,Australia,-24.7761086,134.755
NATHAN Faith,Australia,Rugby Sevens,Australia,-24.7761086,134.755
NEILL Thomas,Australia,Swimming,Australia,-24.7761086,134.755
NEVIN Courtney,Australia,Football,Australia,-24.7761086,134.755
NICOLSON Skye,Australia,Boxing,Australia,-24.7761086,134.755
NOBBS Kaitlin,Australia,Hockey,Australia,-24.7761086,134.755
O'BRIEN Joseph,Australia,Rowing,Australia,-24.7761086,134.755
O'BRIEN Kelland,Australia,Cycling Track,Australia,-24.7761086,134.755
O'CALLAGHAN Mollie,Australia,Swimming,Australia,-24.7761086,134.755
O'HALLORAN Tom,Australia,Sport Climbing,Australia,-24.7761086,134.755
O'HEA Jenna,Australia,Basketball,Australia,-24.7761086,134.755
O'NEILL Shane,Australia,Skateboarding,Australia,-24.7761086,134.755
OBOYA Bendere,Australia,Athletics,Australia,-24.7761086,134.755
OCKENDEN Edward Clive,Australia,Hockey,Australia,-24.7761086,134.755
OGILVIE Flynn Andrew,Australia,Hockey,Australia,-24.7761086,134.755
OLSEN Poppy,Australia,Skateboarding,Australia,-24.7761086,134.755
ONODA Himeka,Australia,Rhythmic Gymnastics,Australia,-24.7761086,134.755
PAKI Sariah,Australia,Rugby Sevens,Australia,-24.7761086,134.755
PALM Gabriella,Australia,Water Polo,Australia,-24.7761086,134.755
PALMER Keegan,Australia,Skateboarding,Australia,-24.7761086,134.755
PARKER Caitlin,Australia,Boxing,Australia,-24.7761086,134.755
PARNABY Kaia,Australia,Baseball/Softball,Australia,-24.7761086,134.755
PARNOVA Elizaveta,Australia,Athletics,Australia,-24.7761086,134.755
PARRY Leah,Australia,Baseball/Softball,Australia,-24.7761086,134.755
PARRY Shannon,Australia,Rugby Sevens,Australia,-24.7761086,134.755
PASHLEY Ellie,Australia,Athletics,Australia,-24.7761086,134.755
PATTEN Giorgia,Australia,Rowing,Australia,-24.7761086,134.755
PATTERSON Eleanor,Australia,Athletics,Australia,-24.7761086,134.755
PEARCE Simone,Australia,Equestrian,Australia,-24.7761086,134.755
PEERS John,Australia,Tennis,Australia,-24.7761086,134.755
PELITE Evania,Australia,Rugby Sevens,Australia,-24.7761086,134.755
PEREZ Ellen,Australia,Tennis,Australia,-24.7761086,134.755
PERIS Brooke,Australia,Hockey,Australia,-24.7761086,134.755
PHILLIPS Will,Australia,Sailing,Australia,-24.7761086,134.755
PICKERING Jessica,Australia,Trampoline Gymnastics,Australia,-24.7761086,134.755
PIERIAS Dylan,Australia,Football,Australia,-24.7761086,134.755
PIETSCH Dylan,Australia,Rugby Sevens,Australia,-24.7761086,134.755
PINCUS Joe,Australia,Rugby Sevens,Australia,-24.7761086,134.755
PISCOPO Reno,Australia,Football,Australia,-24.7761086,134.755
PLAIN Gabrielle,Australia,Baseball/Softball,Australia,-24.7761086,134.755
PLAPP Lucas,Australia,Cycling Track,Australia,-24.7761086,134.755
PLOUFFE Maeve,Australia,Cycling Track,Australia,-24.7761086,134.755
POLKINGHORNE Clare,Australia,Football,Australia,-24.7761086,134.755
POPA Rosemary,Australia,Rowing,Australia,-24.7761086,134.755
PORTE Richie,Australia,Cycling Road,Australia,-24.7761086,134.755
PORTER Alexander,Australia,Cycling Track,Australia,-24.7761086,134.755
PORTER Stacey,Australia,Baseball/Softball,Australia,-24.7761086,134.755
POWELL David,Australia,Table Tennis,Australia,-24.7761086,134.755
POWER Nathan,Australia,Water Polo,Australia,-24.7761086,134.755
PRESSER Rachel,Australia,Artistic Swimming,Australia,-24.7761086,134.755
PURCELL Max,Australia,Tennis,Australia,-24.7761086,134.755
PURNELL Alexander,Australia,Rowing,Australia,-24.7761086,134.755
PURNELL Nicholas,Australia,Rowing,Australia,-24.7761086,134.755
QIN Esther,Australia,Diving,Australia,-24.7761086,134.755
RAMSDEN Matthew,Australia,Athletics,Australia,-24.7761086,134.755
RASO Hayley,Australia,Football,Australia,-24.7761086,134.755
RAYNER Jack,Australia,Athletics,Australia,-24.7761086,134.755
REPACHOLI Daniel,Australia,Shooting,Australia,-24.7761086,134.755
REYNOLDS Lauren,Australia,Cycling BMX Racing,Australia,-24.7761086,134.755
REYNOLDS Shannon,Australia,Canoe Sprint,Australia,-24.7761086,134.755
RICH-BAGHUELOU Jay,Australia,Football,Australia,-24.7761086,134.755
RICHARDSON Matthew,Australia,Cycling Track,Australia,-24.7761086,134.755
RIDGE Amy,Australia,Water Polo,Australia,-24.7761086,134.755
RIGNEY Tara,Australia,Rowing,Australia,-24.7761086,134.755
RISELEY Jeffrey,Australia,Athletics,Australia,-24.7761086,134.755
ROACH Aidan,Australia,Water Polo,Australia,-24.7761086,134.755
ROACHE Dietrich Peter,Australia,Rugby Sevens,Australia,-24.7761086,134.755
ROBERTS Ellen,Australia,Baseball/Softball,Australia,-24.7761086,134.755
ROBERTS Jaime,Australia,Canoe Sprint,Australia,-24.7761086,134.755
ROBINSON Brett,Australia,Athletics,Australia,-24.7761086,134.755
ROOK James,Australia,Rowing,Australia,-24.7761086,134.755
ROSE Shane,Australia,Equestrian,Australia,-24.7761086,134.755
ROSSITER Jack,Australia,Shooting,Australia,-24.7761086,134.755
ROUSSEAU Cassiel,Australia,Diving,Australia,-24.7761086,134.755
ROWE Georgina,Australia,Rowing,Australia,-24.7761086,134.755
ROWLES Kye,Australia,Football,Australia,-24.7761086,134.755
ROYLE Aaron,Australia,Triathlon,Australia,-24.7761086,134.755
RUBIE-RENSHAW Anneliese,Australia,Athletics,Australia,-24.7761086,134.755
RYAN Jaime,Australia,Sailing,Australia,-24.7761086,134.755
RYAN Will,Australia,Sailing,Australia,-24.7761086,134.755
SAKAKIBARA Saya,Australia,Cycling BMX Racing,Australia,-24.7761086,134.755
SAMPSON Dane,Australia,Shooting,Australia,-24.7761086,134.755
SANDERS Storm,Australia,Tennis,Australia,-24.7761086,134.755
SAVILLE Luke,Australia,Tennis,Australia,-24.7761086,134.755
SCANLAN Laetisha,Australia,Shooting,Australia,-24.7761086,134.755
SCHUMANN Damien,Australia,Beach Volleyball,Australia,-24.7761086,134.755
SEEBOHM Emily,Australia,Swimming,Australia,-24.7761086,134.755
SHARP Lachlan Thomas,Australia,Hockey,Australia,-24.7761086,134.755
SIM Stuart,Australia,Rowing,Australia,-24.7761086,134.755
SIMMONDS Joshua,Australia,Hockey,Australia,-24.7761086,134.755
SIMON Kyah,Australia,Football,Australia,-24.7761086,134.755
SMITH Alanna,Australia,Basketball,Australia,-24.7761086,134.755
SMITH Anabelle,Australia,Diving,Australia,-24.7761086,134.755
SMITH Brendon,Australia,Swimming,Australia,-24.7761086,134.755
SMITH Cameron,Australia,Golf,Australia,-24.7761086,134.755
SMITH Penny,Australia,Shooting,Australia,-24.7761086,134.755
SOBEY Nathan,Australia,Basketball,Australia,-24.7761086,134.755
SOLOMON Steven,Australia,Athletics,Australia,-24.7761086,134.755
SOMERVILLE Gronya,Australia,Badminton,Australia,-24.7761086,134.755
SOMERVILLE Karri,Australia,Hockey,Australia,-24.7761086,134.755
SOUTTAR Harry,Australia,Football,Australia,-24.7761086,134.755
SPRATT Amanda,Australia,Cycling Road,Australia,-24.7761086,134.755
STARC Brandon,Australia,Athletics,Australia,-24.7761086,134.755
STEPHAN Lucy,Australia,Rowing,Australia,-24.7761086,134.755
STEPTO Tarni,Australia,Baseball/Softball,Australia,-24.7761086,134.755
STEVENS Dani,Australia,Athletics,Australia,-24.7761086,134.755
STEWART Grace,Australia,Hockey,Australia,-24.7761086,134.755
STEWART Murray,Australia,Canoe Sprint,Australia,-24.7761086,134.755
STEWART Reba,Australia,Taekwondo,Australia,-24.7761086,134.755
STOSUR Samantha,Australia,Tennis,Australia,-24.7761086,134.755
STRANSKY Mara,Australia,Sailing,Australia,-24.7761086,134.755
STRAUCH Jenna,Australia,Swimming,Australia,-24.7761086,134.755
STUBBLETY-COOK Izaac,Australia,Swimming,Australia,-24.7761086,134.755
SWAN Kyle,Australia,Athletics,Australia,-24.7761086,134.755
TALBOT Steph,Australia,Basketball,Australia,-24.7761086,134.755
TAPPER Melissa,Australia,Table Tennis,Australia,-24.7761086,134.755
TAYLOR Renee,Australia,Hockey,Australia,-24.7761086,134.755
THOMPSON Amie,Australia,Artistic Swimming,Australia,-24.7761086,134.755
THOMPSON Ria,Australia,Rowing,Australia,-24.7761086,134.755
THROSSELL Brianna,Australia,Swimming,Australia,-24.7761086,134.755
THYBULLE Matisse,Australia,Basketball,Australia,-24.7761086,134.755
TIERNAN Patrick,Australia,Athletics,Australia,-24.7761086,134.755
TILIO Marco,Australia,Football,Australia,-24.7761086,134.755
TINGAY Declan,Australia,Athletics,Australia,-24.7761086,134.755
TINNEY Stuart,Australia,Equestrian,Australia,-24.7761086,134.755
TITMUS Ariarne,Australia,Swimming,Australia,-24.7761086,134.755
TOLO Marianna,Australia,Basketball,Australia,-24.7761086,134.755
TOMASEVIC Goran,Australia,Water Polo,Australia,-24.7761086,134.755
TOMLJANOVIC Ajla,Australia,Tennis,Australia,-24.7761086,134.755
TONEGATO Emma,Australia,Rugby Sevens,Australia,-24.7761086,134.755
TOPS-ALEXANDER Edwina,Australia,Equestrian,Australia,-24.7761086,134.755
TRIPPAS Edward,Australia,Athletics,Australia,-24.7761086,134.755
TSITSIKRONIS Taylah,Australia,Baseball/Softball,Australia,-24.7761086,134.755
TURNER Josh,Australia,Rugby Sevens,Australia,-24.7761086,134.755
TURRIN Spencer,Australia,Rowing,Australia,-24.7761086,134.755
van der WESTHUYZEN Jean,Australia,Canoe Sprint,Australia,-24.7761086,134.755
van EGMOND Emily,Australia,Football,Australia,-24.7761086,134.755
WAKELING Brandon Dean,Australia,Weightlifting,Australia,-24.7761086,134.755
WALES Lachlan,Australia,Football,Australia,-24.7761086,134.755
WALL Jade,Australia,Baseball/Softball,Australia,-24.7761086,134.755
WALLACE Bernadette,Australia,Canoe Sprint,Australia,-24.7761086,134.755
WARWICK Clare,Australia,Baseball/Softball,Australia,-24.7761086,134.755
WATERHOUSE Jason,Australia,Sailing,Australia,-24.7761086,134.755
WATKINS Daniel,Australia,Canoe Slalom,Australia,-24.7761086,134.755
WATTS Caleb,Australia,Football,Australia,-24.7761086,134.755
WEARN Matt,Australia,Sailing,Australia,-24.7761086,134.755
WEBSTER Rowie,Australia,Water Polo,Australia,-24.7761086,134.755
WEIGHTMAN Lisa,Australia,Athletics,Australia,-24.7761086,134.755
WELSFORD Sam,Australia,Cycling Track,Australia,-24.7761086,134.755
WERRY Katrina,Australia,Rowing,Australia,-24.7761086,134.755
WHETTON Jacob Thomas,Australia,Hockey,Australia,-24.7761086,134.755
WHITE Belinda,Australia,Baseball/Softball,Australia,-24.7761086,134.755
WHITE Felicity,Australia,Rhythmic Gymnastics,Australia,-24.7761086,134.755
